"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-12","0.00","0.0","0.0",,"79","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-13","0.00","0.0","0.0",,"76","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-14","0.00","0.0","0.0",,"75","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-15","0.00","0.0","0.0",,"72","55"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-16","0.62","0.0","0.0",,"77","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-17","0.00","0.0","0.0",,"63","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-18","0.00","0.0","0.0",,"73","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-19","0.00","0.0","0.0",,"81","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-20","0.00","0.0","0.0",,"72","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-21","0.00","0.0","0.0",,"65","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-22","0.00","0.0","0.0",,"75","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-23","0.00","0.0","0.0",,"73","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-24","0.40","0.0","0.0",,"70","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-25","0.00","0.0","0.0",,"76","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-26","0.00","0.0","0.0",,"70","46"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-27","0.00","0.0","0.0",,"68","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-28","0.00","0.0","0.0",,"79","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-29","0.00","0.0","0.0",,"77","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-30","0.06","0.0","0.0",,"79","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-03-31","0.58","0.0","0.0",,"76","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-01","0.00","0.0","0.0",,"71","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-02","0.00","0.0","0.0",,"75","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-03","0.06","0.0","0.0",,"83","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-04","0.00","0.0","0.0",,"87","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-05","0.00","0.0","0.0",,"88","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-06","0.01","0.0","0.0",,"81","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-07","1.33","0.0","0.0",,"70","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-08","0.01","0.0","0.0",,"65","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-09","0.00","0.0","0.0",,"64","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-10","0.78","0.0","0.0",,"68","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-11","0.11","0.0","0.0",,"64","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-12","0.00","0.0","0.0",,"60","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-13","0.00","0.0","0.0",,"69","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-14","0.00","0.0","0.0",,"85","54"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-15","0.00","0.0","0.0",,"73","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-16","0.00","0.0","0.0",,"72","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-17","0.00","0.0","0.0",,"74","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-18","0.00","0.0","0.0",,"81","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-19","0.00","0.0","0.0",,"85","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-20","0.00","0.0","0.0",,"84","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-21","0.00","0.0","0.0",,"83","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-22","0.05","0.0","0.0",,"79","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-23","0.00","0.0","0.0",,"80","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-24","0.14","0.0","0.0",,"69","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-25","0.02","0.0","0.0",,"79","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-26","0.01","0.0","0.0",,"82","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-27","0.00","0.0","0.0",,"75","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-28","0.00","0.0","0.0",,"77","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-29","0.00","0.0","0.0",,"79","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-04-30","0.00","0.0","0.0",,"87","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-01","0.00","0.0","0.0",,"85","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-02","0.00","0.0","0.0",,"86","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-03","1.02","0.0","0.0",,"78","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-04","0.02","0.0","0.0",,"74","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-05","0.00","0.0","0.0",,"75","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-06","0.00","0.0","0.0",,"78","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-07","0.02","0.0","0.0",,"73","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-08","1.07","0.0","0.0",,"84","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-09","0.34","0.0","0.0",,"81","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-10","0.00","0.0","0.0",,"68","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-11","0.15","0.0","0.0",,"68","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-12","0.75","0.0","0.0",,"72","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-13","0.15","0.0","0.0",,"79","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-14","0.09","0.0","0.0",,"80","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-15","0.00","0.0","0.0",,"86","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-16","0.00","0.0","0.0",,"87","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-17","0.07","0.0","0.0",,"87","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-18","0.00","0.0","0.0",,"87","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-19","0.00","0.0","0.0",,"82","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-20","0.00","0.0","0.0",,"83","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-21","0.25","0.0","0.0",,"86","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-22","0.00","0.0","0.0",,"84","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-23","0.00","0.0","0.0",,"79","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-24","0.00","0.0","0.0",,"75","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-25","0.00","0.0","0.0",,"73","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-26","0.01","0.0","0.0",,"69","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-27","0.93","0.0","0.0",,"61","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-28","0.03","0.0","0.0",,"77","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-29","0.06","0.0","0.0",,"83","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-30","0.11","0.0","0.0",,"77","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-05-31","0.00","0.0","0.0",,"79","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-01","0.10","0.0","0.0",,"84","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-02","0.00","0.0","0.0",,"80","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-03","0.00","0.0","0.0",,"85","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-04","0.00","0.0","0.0",,"83","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-05","1.40","0.0","0.0",,"76","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-06","0.07","0.0","0.0",,"89","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-07","0.00","0.0","0.0",,"91","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-08","0.00","0.0","0.0",,"87","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-09","0.12","0.0","0.0",,"88","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-10","0.00","0.0","0.0",,"85","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-11","0.00","0.0","0.0",,"89","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-12","0.69","0.0","0.0",,"90","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-13","0.49","0.0","0.0",,"85","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-14","0.04","0.0","0.0",,"87","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-15","0.23","0.0","0.0",,"87","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-16","0.38","0.0","0.0",,"89","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-17","0.00","0.0","0.0",,"91","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-18","0.00","0.0","0.0",,"89","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-19","0.00","0.0","0.0",,"90","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-20","0.00","0.0","0.0",,"90","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-21","0.00","0.0","0.0",,"92","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-22","0.00","0.0","0.0",,"95","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-23","0.00","0.0","0.0",,"98","75"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-24","0.00","0.0","0.0",,"98","77"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-25","0.31","0.0","0.0",,"100","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-26","0.00","0.0","0.0",,"93","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-27","0.00","0.0","0.0",,"96","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-28","0.00","0.0","0.0",,"94","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-29","0.00","0.0","0.0",,"96","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-06-30","0.00","0.0","0.0",,"93","75"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-01","0.03","0.0","0.0",,"92","75"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-02","0.20","0.0","0.0",,"90","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-03","0.00","0.0","0.0",,"94","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-04","0.00","0.0","0.0",,"93","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-05","0.00","0.0","0.0",,"90","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-06","0.00","0.0","0.0",,"86","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-07","0.00","0.0","0.0",,"98","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-08","0.00","0.0","0.0",,"98","76"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-09","0.05","0.0","0.0",,"95","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-10","0.00","0.0","0.0",,"90","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-11","0.00","0.0","0.0",,"90","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-12","0.00","0.0","0.0",,"95","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-13","0.08","0.0","0.0",,"97","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-14","0.00","0.0","0.0",,"98","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-15","0.76","0.0","0.0",,"93","75"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-16","0.01","0.0","0.0",,"92","76"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-17","0.00","0.0","0.0",,"94","76"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-18","0.00","0.0","0.0",,"97","78"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-19","0.00","0.0","0.0",,"96","76"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-20","0.00","0.0","0.0",,"98","76"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-21","0.06","0.0","0.0",,"99","77"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-22","0.01","0.0","0.0",,"90","75"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-23","0.00","0.0","0.0",,"92","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-24","0.00","0.0","0.0",,"95","75"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-25","0.00","0.0","0.0",,"99","77"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-26","0.00","0.0","0.0",,"101","77"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-27","0.00","0.0","0.0",,"102","78"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-28","0.33","0.0","0.0",,"101","76"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-29","0.01","0.0","0.0",,"95","75"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-30","0.00","0.0","0.0",,"94","76"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-07-31","0.12","0.0","0.0",,"93","75"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-01","1.24","0.0","0.0",,"93","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-02","0.02","0.0","0.0",,"74","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-03","0.04","0.0","0.0",,"76","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-04","0.33","0.0","0.0",,"81","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-05","2.50","0.0","0.0",,"69","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-06","0.86","0.0","0.0",,"74","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-07","0.03","0.0","0.0",,"75","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-08","0.17","0.0","0.0",,"80","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-09","0.00","0.0","0.0",,"82","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-10","0.00","0.0","0.0",,"86","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-11","0.66","0.0","0.0",,"81","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-12","0.16","0.0","0.0",,"87","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-13","0.08","0.0","0.0",,"90","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-14","0.57","0.0","0.0",,"89","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-15","0.30","0.0","0.0",,"93","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-16","0.00","0.0","0.0",,"92","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-17","0.00","0.0","0.0",,"94","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-18","0.15","0.0","0.0",,"92","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-19","0.00","0.0","0.0",,"85","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-20","0.00","0.0","0.0",,"87","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-21","0.00","0.0","0.0",,"89","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-22","0.45","0.0","0.0",,"81","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-23","0.00","0.0","0.0",,"80","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-24","0.01","0.0","0.0",,"88","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-25","0.00","0.0","0.0",,"87","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-26","0.00","0.0","0.0",,"82","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-27","0.00","0.0","0.0",,"82","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-28","0.00","0.0","0.0",,"84","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-29","0.00","0.0","0.0",,"86","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-30","0.00","0.0","0.0",,"86","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-08-31","0.00","0.0","0.0",,"81","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-01","0.00","0.0","0.0",,"81","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-02","0.00","0.0","0.0",,"81","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-03","0.00","0.0","0.0",,"82","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-04","1.39","0.0","0.0",,"87","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-05","0.00","0.0","0.0",,"89","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-06","0.58","0.0","0.0",,"89","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-07","0.00","0.0","0.0",,"74","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-08","0.00","0.0","0.0",,"77","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-09","0.00","0.0","0.0",,"76","54"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-10","0.00","0.0","0.0",,"82","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-11","0.00","0.0","0.0",,"84","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-12","0.00","0.0","0.0",,"84","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-13","0.00","0.0","0.0",,"83","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-14","0.00","0.0","0.0",,"86","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-15","0.00","0.0","0.0",,"84","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-16","0.00","0.0","0.0",,"83","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-17","0.00","0.0","0.0",,"84","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-18","0.00","0.0","0.0",,"88","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-19","0.00","0.0","0.0",,"91","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-20","0.00","0.0","0.0",,"92","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-21","0.00","0.0","0.0",,"87","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-22","0.00","0.0","0.0",,"86","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-23","0.00","0.0","0.0",,"89","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-24","0.00","0.0","0.0",,"91","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-25","0.00","0.0","0.0",,"88","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-26","0.02","0.0","0.0",,"86","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-27","0.26","0.0","0.0",,"84","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-28","0.00","0.0","0.0",,"82","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-29","0.46","0.0","0.0",,"69","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-09-30","0.00","0.0","0.0",,"77","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-01","0.00","0.0","0.0",,"81","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-02","0.00","0.0","0.0",,"75","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-03","0.00","0.0","0.0",,"76","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-04","0.00","0.0","0.0",,"80","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-05","0.00","0.0","0.0",,"81","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-06","0.00","0.0","0.0",,"78","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-07","0.00","0.0","0.0",,"83","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-08","0.00","0.0","0.0",,"85","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-09","0.00","0.0","0.0",,"73","55"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-10","0.00","0.0","0.0",,"70","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-11","0.00","0.0","0.0",,"66","55"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-12","0.00","0.0","0.0",,"72","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-13","0.00","0.0","0.0",,"81","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-14","0.00","0.0","0.0",,"81","54"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-15","0.00","0.0","0.0",,"81","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-16","0.00","0.0","0.0",,"77","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-17","0.00","0.0","0.0",,"76","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-18","0.00","0.0","0.0",,"82","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-19","0.07","0.0","0.0",,"75","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-20","0.00","0.0","0.0",,"72","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-21","0.00","0.0","0.0",,"79","46"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-22","0.00","0.0","0.0",,"74","46"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-23","0.00","0.0","0.0",,"74","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-24","0.00","0.0","0.0",,"68","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-25","0.00","0.0","0.0",,"63","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-26","0.07","0.0","0.0",,"66","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-27","1.16","0.0","0.0",,"53","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-28","0.32","0.0","0.0",,"52","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-29","0.57","0.0","0.0",,"55","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-30","0.10","0.0","0.0",,"64","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-10-31","0.00","0.0","0.0",,"65","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-11-01","0.00","0.0","0.0",,"66","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2025-11-02","0.00","0.0","0.0",,"63","40"
